Location,temperature,humidity,ph,rainfall,label,price,Price_Date
Srivilliputhur,21.61299778,56.89640445,4.919827153,201.1799222,Tea,1036,25-Feb-12
Srirangam,26.71554771,56.28765802,4.993036384,151.3875598,Tea,1214,26-Feb-12
Sriperumbudur,27.36559349,62.74215557,4.606762414,192.9191932,Tea,858,27-Feb-12
Sivakasi,21.00527346,60.77131372,4.772296297,230.6059422,Tea,1181,28-Feb-12
Sivaganga,28.87307446,58.33021692,4.519362251,239.3774182,Tea,1238,29-Feb-12
Sirkazhi,25.25360803,62.32168144,4.937445982,238.5986386,Tea,1120,01-Mar-12
Singanallur,23.29235578,56.92431128,4.619441417,229.8478065,Tea,965,02-Mar-12
Sholingur,27.16935877,61.43782383,4.586794581,168.5259941,Tea,1088,03-Mar-12
Sholinganallur,22.06389813,64.90015786,4.587211525,155.4178681,Tea,977,04-Mar-12
Sholavandan,27.64363393,61.78526032,4.789560952,211.4984132,Tea,899,05-Mar-12
Senthamangalam,21.77257982,57.36551598,4.852144255,164.8080603,Tea,567,06-Mar-12
Sattur,21.14788645,60.59493367,4.538276284,242.7375694,Tea,259,07-Mar-12
Sankarapuram,6.323969079,62.80335017,4.52906137,207.9346869,Tea,3,08-Mar-12
Sankarankovil,23.49211409,55.50981676,4.571921666,6.323969079,Tea,1,09-Mar-12
Sankagiri,21.9348235,63.90516342,4.832617563,249.4180906,Tea,1,10-Mar-12
Salem (West),24.0028517,64.15172749,4.585519314,205.6436271,Tea,2,11-Mar-12
Salem (South),23.03270612,58.77109509,4.688463852,243.5264931,Tea,26,12-Mar-12
Salem (North),23.34008469,62.36487289,4.640843481,190.8030418,Tea,48,13-Mar-12
Saidapet,25.69642083,64.47737389,4.804786385,248.6454371,Tea,445,14-Mar-12
Royapuram,22.50457269,61.89100336,4.903372634,245.8787983,Tea,716,15-Mar-12
Rishivandiyam,26.14390845,63.48370129,4.559542615,165.9686138,Tea,1028,16-Mar-12
Rasipuram,25.80495055,55.00985779,4.789734437,220.2481622,Tea,925,17-Mar-12
Ranipet,26.66413203,61.00949554,4.524595296,195.2644515,Tea,984,18-Mar-12
Ramanathapuram,26.1454261,63.23452521,4.669570248,235.3354816,Tea,905,19-Mar-12
Rajapalayam,24.16451828,56.79991063,4.921436311,235.9374819,Tea,818,20-Mar-12
Radhapuram,21.65594823,61.76715279,4.655763696,241.5411477,Tea,844,21-Mar-12
Pudukkottai,22.35753322,56.8091977,4.735721002,151.5420229,Tea,805,22-Mar-12
Poonamallee,21.96202221,62.1370184,4.859898552,247.9849425,Tea,1000,23-Mar-12
Poompuhar,21.10407321,57.50157537,4.971982923,243.6025436,Tea,1166,24-Mar-12
Ponneri,27.44758956,63.69135557,4.658126343,218.3234174,Tea,1431,25-Mar-12
Polur,21.68623299,55.48736922,4.5025967,156.5019951,Tea,964,26-Mar-12
Pollachi,23.37388862,56.70918388,4.97103203,210.8450939,Tea,798,27-Mar-12
Perundurai,21.97467801,55.14035851,4.636239117,155.5288113,Tea,1027,28-Mar-12
Periyakulam,22.96228267,56.04805635,4.918981763,156.1374967,Tea,863,29-Mar-12
Peravurani,23.26790447,59.02050697,4.510646819,187.2409307,Tea,427,30-Mar-12
Perambur,22.24106122,62.85507946,4.553135524,244.6364888,Tea,212,31-Mar-12
Perambalur,6.323969079,58.32292132,4.512978813,209.8447099,Tea,59,01-Apr-12
Pennagaram,22.43163359,60.43807179,4.588707438,193.10972,Tea,37,02-Apr-12
Pattukkottai,25.08481552,64.29997775,6.323969079,173.9597671,Tea,1,03-Apr-12
Paramathi Velur,26.28259087,58.03195649,4.728712582,183.5504823,Tea,7,04-Apr-12
Paramakudi,22.11748525,64.12712782,4.842597238,177.6582205,Tea,41,05-Apr-12
Pappireddippatti,24.57238439,56.50279108,4.697892434,239.435644,Tea,52,06-Apr-12
Papanasam,6.323969079,60.95161755,4.922258647,168.8599817,Tea,431,07-Apr-12
Panruti,21.72328562,61.19266527,4.848392144,164.9584071,Tea,561,08-Apr-12
Pallavaram,23.34518123,55.7987668,4.84523927,207.0690528,Tea,679,09-Apr-12
Palladam,25.7651492,55.18131159,4.562853017,181.3792303,Tea,836,10-Apr-12
Palayamkottai,27.57410935,59.30493164,4.888876453,229.527211,Tea,1017,11-Apr-12
Palani,26.74935754,57.82609505,4.604537632,186.2506936,Tea,895,12-Apr-12
Palacode,23.56110792,58.64932753,4.621923702,213.4530574,Tea,854,13-Apr-12
Padmanabhapuram,26.09137527,62.17607087,4.941233385,6.323969079,Tea,1162,14-Apr-12
Ottapidaram,21.31615361,63.99928025,4.5280571,216.1093103,Tea,839,15-Apr-12
Orathanadu,26.62272203,62.55859662,4.922470856,181.1012809,Tea,1106,16-Apr-12
Omalur,26.38807394,63.31950813,4.579477415,228.1585451,Tea,1162,17-Apr-12
Oddanchatram,25.32490809,55.66081535,4.633435925,246.4004033,Tea,1288,18-Apr-12
Nominated (Anglo-Indian community,21.54495141,55.0685244,4.938014641,221.6872243,Tea,1077,19-Apr-12
Nilakottai,6.323969079,63.70365465,4.844953467,185.2815085,Tea,998,20-Apr-12
Neyveli,26.16211094,61.97787559,4.911637119,227.9964223,Tea,1135,21-Apr-12
Natham,24.92053971,57.57147398,6.323969079,246.7881984,Tea,503,22-Apr-12
Nannilam,25.95045898,57.85413835,4.880839873,239.653142,Tea,491,23-Apr-12
Nanguneri,24.63301639,57.46002044,4.831051099,196.3929842,Tea,621,24-Apr-12
Namakkal,24.82876708,59.91018098,4.83559204,241.371506,Tea,142,25-Apr-12
Nagercoil,28.63272314,61.42790049,4.762332881,228.3346634,Tea,11,26-Apr-12
Nagapattinam,27.88531124,64.56730457,4.562971903,236.1903173,Tea,1,27-Apr-12
Mylapore,22.95649075,63.8120111,4.929663336,232.0792469,Tea,5,28-Apr-12
Musiri,6.323969079,58.74017179,4.856532429,154.4017889,Tea,14,29-Apr-12
Mudhukulathur,25.81561019,61.37751661,4.907115439,170.8665609,Tea,30,30-Apr-12
Modakkurichi,22.82587592,61.79043699,4.885462602,170.1582771,Tea,300,01-May-12
Mettur,27.43109952,64.57668344,4.789136792,224.6921507,Tea,446,02-May-12
Mettupalayam,25.49583067,6.323969079,4.667711473,191.8480038,Tea,688,03-May-12
Melur,25.23330096,61.7974651,4.612578977,200.4758668,Tea,826,04-May-12
Mayiladuthurai,25.37964719,58.53509654,4.967554099,155.8722042,Tea,768,05-May-12
Mannargudi,24.49615147,55.39114587,4.9940762,244.9762415,Tea,683,06-May-12
Manapaarai,22.21957062,62.75839766,4.959787104,151.012989,Tea,734,07-May-12
Manamadurai,24.35912895,59.09236649,4.75307832,176.4064162,Tea,848,08-May-12
Manachanallur,22.97874764,58.6037806,6.323969079,244.4469947,Tea,578,09-May-12
Mailam,28.68448867,62.02982437,4.697778558,179.0622137,Tea,1226,10-May-12
Maduravoyal,25.48662848,61.7437838,4.933758228,190.0583321,Tea,1373,11-May-12
Maduranthakam,24.58711374,55.79821052,4.7956601,187.2205321,Tea,1279,12-May-12
Madurai West,27.16597098,58.21527912,4.750591271,153.199434,Tea,1171,13-May-12
Madurai South,23.14542227,63.21390458,4.510812068,174.9286235,Tea,1257,14-May-12
Madurai North,6.323969079,58.27703336,4.809708367,242.5840596,Tea,1464,15-May-12
Madurai East,25.00948256,62.15526779,4.547006971,210.8341183,Tea,1411,16-May-12
Madurai Central,21.05138829,62.2083503,4.926585137,222.6514978,Tea,1347,17-May-12
Madavaram,21.60764431,62.21291774,4.826208676,223.1767951,Tea,469,18-May-12
Madathukulam,24.32719167,55.84027641,4.956920312,202.281286,Tea,112,19-May-12
Lalgudi,23.17241347,57.27057336,4.966652074,191.6467782,Tea,4,20-May-12
Kurinjipadi,25.52732531,60.54989237,4.529971744,248.3276786,Tea,3,21-May-12
Kunnam,27.20376501,61.33330267,4.56939015,185.8214899,Tea,11,22-May-12
Kumbakonam,27.18322079,56.97878739,4.584185032,222.5623406,Tea,14,23-May-12
Kumarapalayam,22.33596032,62.21735425,4.960493019,202.7590728,Tea,47,24-May-12
Kulithalai,25.56004209,55.05834563,4.83529333,247.1716684,Tea,183,25-May-12
Krishnarayapuram,24.05775804,58.71079757,4.57072475,205.6346664,Tea,509,26-May-12
Krishnagiri,27.59571441,57.56746527,4.908469428,179.5213033,Tea,615,27-May-12
Kovilpatti,21.27072766,57.31785638,4.557047544,198.6421842,Tea,956,28-May-12
Kolathur,26.28182526,62.25823483,4.541489179,199.2348307,Tea,904,29-May-12
Kinathukadavu,22.98078406,61.52453952,4.849309052,155.1002465,Tea,983,30-May-12
Kilvelur,26.20075207,64.98556519,4.619012059,188.0693552,Tea,1026,31-May-12
Kilpennathur,26.10860148,64.38723123,4.788282676,179.4804049,Tea,1121,01-Jun-12
Killiyoor,24.37323193,58.85450806,4.93413003,179.1352379,Tea,957,02-Jun-12
Kavundampalayam,45.38352611,12.81876216,5.932240602,45.7523396,millet,1405,03-Jun-12
Kattumannarkoil,45.12259476,13.87064234,6.484499631,38.19865734,millet,1489,04-Jun-12
Katpadi,41.83652013,13.37757959,6.959946447,48.42160918,millet,1215,05-Jun-12
Karur,45.24994923,11.49326561,7.534578201,35.19431212,millet,1267,06-Jun-12
Karaikudi,40.31763988,12.85586494,7.568202493,44.21309767,millet,1098,07-Jun-12
Kanniyakumari,45.99873995,13.10201951,6.76920064,37.96716357,millet,1285,08-Jun-12
Kangayam,43.43755917,10.20357223,7.811359215,36.61361235,millet,1132,09-Jun-12
Kancheepuram,49.51043695,11.22912477,6.700555932,48.49348171,millet,984,10-Jun-12
Kallakurichi,43.30667836,11.77588145,5.783503945,39.10973483,millet,445,11-Jun-12
Kalasapakkam,45.19657149,12.2158747,7.050946209,41.83810956,millet,54,12-Jun-12
Kadayanallur,41.1918356,14.48979781,5.973094368,38.99785201,millet,7,13-Jun-12
K. V. Kuppam,43.34991463,13.70360342,7.571945841,42.97811956,millet,12,14-Jun-12
Jolarpet,49.87673602,15.49100816,6.912345828,39.40150564,millet,18,15-Jun-12
Jayankondam,40.44240021,11.93478976,6.144431259,42.85228483,millet,5,16-Jun-12
Hosur,43.06789439,15.35182165,5.950113412,48.81272971,millet,21,17-Jun-12
Harur,48.50763857,10.98982094,6.933461558,49.57322707,millet,61,18-Jun-12
Harbour,44.15239311,11.7520485,6.902881054,48.81060057,millet,150,19-Jun-12
Gummidipoondi,43.4095322,13.02275209,7.682452698,48.53707635,millet,272,20-Jun-12
Gudiyattam,46.46106813,10.49877523,6.930533723,47.28103458,millet,527,21-Jun-12
Gudalur,48.4240046,10.09410906,5.699411827,45.34961336,millet,751,22-Jun-12
Gobichettipalayam,47.80136389,11.19576631,6.429415662,44.93497124,millet,658,23-Jun-12
Gingee,47.31098623,11.84956674,7.778027395,44.36751704,millet,563,24-Jun-12
Gangavalli,40.42716839,14.11184194,6.194821258,41.60227033,millet,766,25-Jun-12
Gandharvakottai,40.898423,11.44708224,6.789839515,44.7921064,millet,513,26-Jun-12
Erode (West),44.12226723,14.2759221,6.73398071,42.18667806,millet,716,27-Jun-12
Erode (East),42.73357643,14.82902619,7.037725215,43.50850561,millet,702,28-Jun-12
Egmore,40.20388328,12.20664416,7.992859092,45.95696539,millet,556,29-Jun-12
Edapadi,40.13607173,15.25265205,5.615310268,35.47153383,millet,429,30-Jun-12
Dr. Radhakrishnan Nagar,49.75607785,11.86226218,6.466714498,41.79590493,millet,371,01-Jul-12
Dindigul,43.93224402,12.37513875,7.872163956,43.79481255,millet,428,02-Jul-12
Dharmapuri,44.04055886,11.06905071,6.95736224,48.27311688,millet,532,03-Jul-12
Dharapuram,49.61514501,15.33215292,5.731734188,39.78082213,millet,369,04-Jul-12
Cumbum,40.39941626,14.146757,6.306972947,43.68493722,millet,156,05-Jul-12
Cuddalore,40.1546,10.57269602,6.076911641,40.21760436,millet,23,06-Jul-12
Coonoor,44.06757102,10.65747963,5.635006473,35.4347949,millet,6,07-Jul-12
Colachal,46.14731883,12.21381384,7.216420018,46.06744344,millet,7,08-Jul-12
Coimbatore North,46.42017709,14.91813537,6.700459205,40.96391853,millet,5,09-Jul-12
Coimbatore (South),42.96150158,13.20674411,7.445298773,44.89945087,millet,8,10-Jul-12
Chidambaram,48.13355759,10.12391552,7.842984105,47.1163263,millet,14,11-Jul-12
Cheyyur,44.29982099,10.08689038,6.842972154,48.08258327,millet,35,12-Jul-12
Cheyyar,44.08530559,14.98193344,5.809661553,38.89011641,millet,176,13-Jul-12
Chepauk-Thiruvallikeni,41.27589067,11.3517338,6.432162184,40.44662963,millet,242,14-Jul-12
Chengam,49.08184524,12.21658122,7.060679689,48.8217795,millet,432,15-Jul-12
Chengalpattu,44.67292003,15.39053375,7.926295426,41.67104849,millet,454,16-Jul-12
Bodinayakanur,46.55001415,12.14300827,6.595995311,49.42205338,millet,640,17-Jul-12
Bhuvanagiri,44.22336093,13.75835809,6.290580352,40.70878489,millet,652,18-Jul-12
Bhavanisagar,46.77775839,15.22339767,6.725589656,39.41925519,millet,846,19-Jul-12
Bhavani,45.6374671,11.19524988,7.341612619,36.522037,millet,838,20-Jul-12
Bargur,40.20716241,15.23034852,5.998226799,43.46383783,millet,1070,21-Jul-12
Avanashi,41.77277819,13.99342761,5.739825857,47.73897129,millet,1196,22-Jul-12
Avadi,42.734953,10.92249557,7.807061597,39.24284556,millet,1259,23-Jul-12
Attur,45.10663268,10.62509408,6.403198628,46.87113258,millet,820,24-Jul-12
Athoor,41.48692887,14.39693316,5.723148495,45.35455961,millet,953,25-Jul-12
Aruppukkottai,40.48200586,13.15089404,5.915422023,38.04847719,millet,1058,26-Jul-12
Ariyalur,49.28474862,13.36601682,7.756610886,47.96847506,millet,878,27-Jul-12
Arcot,41.52268511,11.82784658,7.157569534,39.98271574,millet,842,28-Jul-12
Aravakurichi,41.72885654,15.24298284,5.626288256,43.62701068,millet,300,29-Jul-12
Aranthangi,44.05589427,13.99241334,6.335715911,35.19407768,millet,1,30-Jul-12
Arani,46.10006092,12.8617614,7.786521887,49.41114147,millet,6,31-Jul-12
Arakkonam,41.09196785,11.99457876,6.056057095,44.19796231,millet,11,01-Aug-12
Anthiyur,45.11604889,10.97597718,6.219666635,48.80763104,millet,21,02-Aug-12
Anna Nagar,47.43602009,15.00651263,7.316562005,42.91170851,millet,20,03-Aug-12
Andipatti,43.23043616,14.61906656,5.787205654,41.10898552,millet,193,04-Aug-12
Anaikattu,42.72931618,15.33494645,6.308041494,41.37464257,millet,674,05-Aug-12
Ambur,47.17536994,13.13000889,7.052476766,38.15003963,millet,929,06-Aug-12
Ambattur,45.01717421,10.34278151,6.323969079,39.14138782,millet,1264,07-Aug-12
Ambasamudram,42.78552372,13.08763509,6.20190161,38.26134496,millet,1202,08-Aug-12
Alangulam,49.91822378,12.53951867,6.821803658,41.12093404,millet,1124,09-Aug-12
Alangudi,42.38178521,10.62689664,6.483166429,48.76606134,millet,1422,10-Aug-12
Alandur,44.88879793,15.40488033,7.555045168,40.37012963,millet,1728,11-Aug-12
Yercaud,44.07676357,12.5618229,6.859273031,43.58851949,millet,1532,12-Aug-12
Vriddhachalam,43.36246175,14.0175366,6.790170067,39.2819445,millet,1703,13-Aug-12
Virugambakkam,46.45914417,11.38541276,5.792839269,48.86396451,millet,1664,14-Aug-12
Virudhunagar,49.72934792,10.68779921,6.222054133,42.19718993,millet,1663,15-Aug-12
Viralimalai,6.323969079,14.96648096,6.625793605,41.69717064,millet,1602,16-Aug-12
Villupuram,45.12105633,12.86515141,7.671071122,40.69914027,millet,1535,17-Aug-12
Villivakkam,41.6776823,14.93295201,5.931055963,44.47109466,millet,1598,18-Aug-12
Vilavancode,46.8928142,15.44314248,5.980821953,6.323969079,millet,1675,19-Aug-12
Vilathikulam,44.97228167,11.19894882,7.729003585,46.07951303,millet,1167,20-Aug-12
Vikravandi,44.56609859,12.04319517,5.815280532,45.47689818,millet,410,21-Aug-12
Veppanahalli,47.62660416,14.02856794,7.847058041,35.66404116,millet,33,22-Aug-12
Vellore,42.96802078,12.11380828,7.488781118,42.4892623,millet,70,23-Aug-12
Velachery,46.57247892,11.70405493,5.976833314,35.57642505,millet,16,24-Aug-12
Veerapandi,6.323969079,12.77831421,7.438667344,36.74607697,millet,37,25-Aug-12
Vedasandur,41.48407529,12.54385579,6.14261474,39.14722427,millet,74,26-Aug-12
Vedaranyam,43.92574093,12.13217106,7.022698665,38.37178316,millet,541,27-Aug-12
Vasudevanallur,49.47097243,10.03699714,5.712242811,37.86881506,millet,891,28-Aug-12
Vanur,6.323969079,14.78016453,6.533612513,40.80521556,millet,874,29-Aug-12
Vaniyambadi,49.43265615,14.16331094,7.64917813,6.323969079,millet,771,30-Aug-12
Vandavasi,43.4420885,14.17417993,7.948306898,41.07054193,millet,713,31-Aug-12
Valparai,49.10462823,12.13177603,6.295161269,36.20042754,millet,583,01-Sept-12
Uthiramerur,48.63447551,13.8657846,7.162237183,47.68925213,millet,452,02-Sept-12
Uthangarai,44.38307214,13.65128468,7.475501016,38.96962965,millet,259,03-Sept-12
Usilampatti,6.323969079,10.0340484,7.567840029,44.22161999,millet,142,04-Sept-12
Ulundurpettai,48.7952637,10.50313106,7.881370998,39.09945134,millet,156,05-Sept-12
Udumalaipettai,43.52038668,13.26718427,7.154692752,40.1026225,millet,216,06-Sept-12
Udhagamandalam,47.03538939,11.84530491,6.323969079,41.31443237,millet,150,07-Sept-12
Tittakudi,48.44654619,10.88759897,5.803526182,38.5207736,millet,39,08-Sept-12
Tiruvannamalai,46.50038918,12.44150499,7.686214156,47.05551318,millet,27,09-Sept-12
Tiruvaikuntam,46.51582225,11.44218515,6.69891702,49.68143256,millet,35,10-Sept-12
Tiruvadanai,22.61359953,63.69070564,5.749914421,87.75953857,maize,3,11-Sept-12
Tiruttani,26.10018422,71.57476937,6.931756558,102.2662445,maize,6,12-Sept-12
Tiruppur (South),23.55882094,71.59351368,6.657964753,66.71995467,maize,7,13-Sept-12
Tiruppur (North),19.97215954,57.68272924,6.596060648,60.65171481,maize,1,14-Sept-12
"Tiruppattur, Sivaganga",18.47891261,62.69503871,5.970458434,65.43835393,maize,5,15-Sept-12
"Tirupattur, Vellore",21.77689322,57.80840636,6.158830619,102.0861694,maize,6,16-Sept-12
Tirunelveli,25.6217169,66.50415474,6.047906679,105.4654703,maize,2,17-Sept-12
Tirumangalam,25.19192419,66.6902901,5.913664501,78.06639649,maize,4,18-Sept-12
Tirukkoyilur,20.41683147,62.5542482,5.855442401,65.27798457,maize,49,19-Sept-12
Tiruchuli,24.92162194,66.78627406,5.750254943,109.2162279,maize,43,20-Sept-12
Tiruchirappalli (West),23.31689124,73.4541537,5.852607099,94.29712821,maize,192,21-Sept-12
Tiruchirappalli (East),24.84016732,68.3584573,6.472523287,74.05474936,maize,492,22-Sept-12
Tiruchengodu,22.27526694,58.84015925,6.967057762,63.87020584,maize,694,23-Sept-12
Tiruchendur,18.87751445,65.76816093,6.082973754,6.323969079,maize,1086,24-Sept-12
Tindivanam,25.19008683,60.2001687,5.919045532,72.12375573,maize,1117,25-Sept-12
Thuraiyur,18.25405352,55.28220433,6.204747653,63.72358154,maize,1239,26-Sept-12
Thousand Lights,24.6129118,70.4162444,6.600827017,104.1626147,maize,1383,27-Sept-12
Thoothukudi,25.1420613,65.26185135,6.021902237,76.68456006,maize,1257,28-Sept-12
Thondamuthur,23.09348056,60.1159381,6.033550195,65.49730729,maize,1389,29-Sept-12
Thiruvottiyur,18.05033737,62.89366992,6.28886807,84.23613484,maize,1270,30-Sept-12
Thiruvidaimarudur,24.9321581,73.80435276,6.550563823,79.74078719,maize,1062,01-Oct-12
Thiruverumbur,18.14710054,71.09445342,5.573286437,88.07753741,maize,1165,02-Oct-12
Thiruvarur,18.28362235,66.65952796,6.829199275,80.97573281,maize,1251,03-Oct-12
Thiruvallur,18.83344471,58.75082029,5.716222912,79.7532896,maize,1233,04-Oct-12
Thiruvaiyaru,25.71895816,67.22190688,5.54990242,74.51490791,maize,1264,05-Oct-12
Thiruthuraipoondi,25.33797709,68.49835977,6.586244581,96.46380213,maize,477,06-Oct-12
Thiruporur,23.89114571,57.48775781,5.893093135,102.8301942,maize,26,07-Oct-12
Thiruparankundram,21.53574127,71.50905983,5.918263801,102.4852929,maize,13,08-Oct-12
Thirumayam,23.08974909,63.10459626,5.588650585,70.43473609,maize,9,09-Oct-12
Thiru. Vi. Ka. Nagar,6.323969079,63.4711755,6.576418207,108.8303762,maize,13,10-Oct-12
Thanjavur,21.44526922,63.1621551,6.178056304,65.88951188,maize,41,11-Oct-12
Thalli,18.51816776,55.53128131,6.641906353,90.988051,maize,76,12-Oct-12
Tenkasi,22.53510514,67.99257471,6.489040367,64.40866039,maize,330,13-Oct-12
Tambaram,23.02038334,61.89472002,5.680361038,63.03843397,maize,688,14-Oct-12
T. Nagar,24.89364635,65.61418761,6.625404348,87.9298085,maize,891,15-Oct-12
Sulur,25.77175115,74.089114,6.524478032,107.4931917,maize,1099,16-Oct-12
Srivilliputhur,19.39851734,62.35750641,5.696205468,60.95197486,maize,911,17-Oct-12
Srirangam,21.54156232,59.64024162,6.803931519,109.7515385,maize,814,18-Oct-12
Sriperumbudur,23.79746068,74.82913698,6.252797548,91.76337172,maize,910,19-Oct-12
Sivakasi,18.9802729,74.52600826,6.092725883,94.26249353,maize,1076,20-Oct-12
Sivaganga,24.10859207,73.13112261,6.234330356,71.07562236,maize,1040,21-Oct-12
Sirkazhi,24.7947077,70.04556743,5.722579819,76.72860067,maize,1000,22-Oct-12
Singanallur,21.63162756,60.27766379,6.430616465,69.21803098,maize,1135,23-Oct-12
Sholingur,25.37548751,57.21025565,5.983952675,101.7004306,maize,1340,24-Oct-12
Sholinganallur,22.21738222,72.85462807,6.80163854,106.6213157,maize,1237,25-Oct-12
Sholavandan,20.58314011,69.00128641,6.499936446,66.29390357,maize,1139,26-Oct-12
Senthamangalam,24.87502824,68.74248334,6.265564338,91.26056654,maize,1430,27-Oct-12
Sattur,20.03728219,56.35606753,6.727303282,109.024141,maize,1446,28-Oct-12
Sankarapuram,25.95263264,61.89082199,6.325235159,99.57981207,maize,1106,29-Oct-12
Sankarankovil,19.28889933,65.47050802,6.807487794,71.3195307,maize,249,30-Oct-12
Sankagiri,20.57981887,65.34583901,6.671085817,78.34604471,maize,30,31-Oct-12
Salem (West),24.71417533,56.73426469,6.648725327,88.45361858,maize,19,01-Nov-12
Salem (South),20.27317074,63.91281869,6.439071996,62.50351892,maize,3,02-Nov-12
Salem (North),18.41932981,64.23580251,6.474476516,76.41312437,maize,8,03-Nov-12
Saidapet,23.39128187,61.74427165,5.871647806,107.3198135,maize,36,04-Nov-12
Royapuram,19.84939404,61.24500053,5.730617109,100.7689246,maize,34,05-Nov-12
Rishivandiyam,21.869274,61.91044947,5.850439831,107.2681929,maize,243,06-Nov-12
